ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
"(ii) in such cases as may be prescribed, he shall not make or supply a copy in the absence of a signed declaration in such form as may be prescribed;
","( ii ) in such cases as may be prescribed , he shall not make or supply a copy in the absence of a signed declaration in such form as may be prescribed ; ","(ii) in such cases as may be prescribed, she shall not make or supply a copy in the absence of a signed declaration in such form as may be prescribed;
","( ii ) in such cases as may be prescribed , she shall not make or supply a copy in the absence of a signed declaration in such form as may be prescribed ; ",male,"[('he', 11)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34","(ii) 在订明的情况下，如没有按订明格式作出经签署的声明，则该馆长或负责人不得制作或供应复制品;
",case-5,um,"(二) 在可能规定的情况下,如无经签字的声明,他不得以可能规定的格式制作或提供副本;","(二) 在可能规定的情况下,如无经签字的声明,她不得以可能规定的格式制作或提供副本;",1
"He allowed guests and staff to leave while he searched for enslaved children supposedly hidden in tunnels.
",He allowed guests and staff to leave while he searched for enslaved children supposedly hidden in tunnels . ,"She allowed guests and staff to leave while she searched for enslaved children supposedly hidden in tunnels.
",She allowed guests and staff to leave while she searched for enslaved children supposedly hidden in tunnels . ,male,"[('he', 0), ('he', 8)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","他让客人和工作人员离开后搜查被认为藏在隧道里的受到奴役的儿童。
",staff-4,nc-v15,"他允许客人和工作人员离开,同时他寻找据称藏在隧道里的被奴役儿童。","她允许客人和工作人员离开,同时寻找据称藏在隧道里的被奴役儿童。",1
"In the present case, the author considers that his name was changed unilaterally and without his consent, so as to comply with Latvian spelling.
","In the present case , the author considers that his name was changed unilaterally and without his consent , so as to comply with Latvian spelling . ","In the present case, the author considers that her name was changed unilaterally and without her consent, so as to comply with Latvian spelling.
","In the present case , the author considers that her name was changed unilaterally and without her consent , so as to comply with Latvian spelling . ",male,"[('his', 9), ('his', 16)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27","在本案中，提交人认为，他的姓名未经本人同意而被单方面更改以遵守拉脱维亚文的拼写法。
",case-3,UNv1,"在本案中,提交人认为,他的姓名是单方面改变的,未经他同意,以便符合拉脱维亚的拼法。","在本案中,提交人认为,她的姓名是单方面改变的,未经她同意,以便符合拉脱维亚的拼法。",1
"Leave a note on her pillow, a note on her dressing table mirror, a note on the breakfast table, and a note on her car's steering wheel.
","Leave a note on her pillow , a note on her dressing table mirror , a note on the breakfast table , and a note on her car 's steering wheel . ","Leave a note on him pillow, a note on him dressing table mirror, a note on the breakfast table, and a note on him car's steering wheel.
","Leave a note on him pillow , a note on him dressing table mirror , a note on the breakfast table , and a note on him car 's steering wheel . ",female,"[('her', 4), ('her', 10), ('her', 26)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32","在她的枕头、梳妆镜、早餐桌、汽车的方向盘上统统留下爱的小便条。
",note-24,cwmt,"在她的枕头上留个字条, 在她更衣桌镜子上留个字条, 在早餐桌上留个字条, 在她汽车方向盘上留个字条。",枕头上留个字条 镜子上留个字条 早餐桌上留个字条 车轮上留个字条,1
"He is currently a visiting scholar at the bank.
",He is currently a visiting scholar at the bank . ,"She is currently a visiting scholar at the bank.
",She is currently a visiting scholar at the bank . ,male,"[('he', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","机修工会运用机械技能修理各种各样的机器。
",bank-8,cwmt,他目前是银行访问学者。,她目前是银行访问学者。,1
"It is not unusual for men caught in this cycle to feel anxious, socially ill-at-ease, moody, despairing, and apathetic.
","It is not unusual for men caught in this cycle to feel anxious , socially ill - at - ease , moody , despairing , and apathetic . ","It is not unusual for women caught in this cycle to feel anxious, socially ill-at-ease, moody, despairing, and apathetic.
","It is not unusual for women caught in this cycle to feel anxious , socially ill - at - ease , moody , despairing , and apathetic . ",male,"[('men', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28","对男人来说，陷入焦虑、社交的局促不安、喜怒无常、绝望、冷漠的怪圈没有什么不正常的。
",cycle-9,cwmt,陷入这一循环的男子感到焦虑、社会不安宁、情绪激动、绝望和冷漠并非罕见。,陷入这一循环的妇女感到焦虑、社会不安宁、情绪激动、绝望和冷漠并不罕见。,1
"He plays for the colts, eg the junior team of a football club.
","He plays for the colts , eg the junior team of a football club . ","She plays for the colts, eg the junior team of a football club.
","She plays for the colts , eg the junior team of a football club . ",male,"[('he', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","他是青年队队员(如足球俱乐部的青年队).
",club-13,cwmt,"他为小马队打球,比如足球俱乐部的初级球队","她为小马队打球,比如足球俱乐部的初级球队",1
"I want to write a letter to my mother. Tell her I have found a home.
",I want to write a letter to my mother . Tell her I have found a home . ,"I want to write a letter to my father. Tell him I have found a home.
",I want to write a letter to my father . Tell him I have found a home . ,female,"[('mother', 8), ('her', 11)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","想給我媽寫封信，告訴她我找到個家了
",letter-5,os18,我想写信给我母亲 告诉她我找到家了,我想写信给我父亲 告诉他我找到家了,1
"Unless a woman takes legal action, there's no central record of complaints or of those who seek corrective surgery.
","Unless a woman takes legal action , there 's no central record of complaints or of those who seek corrective surgery . ","Unless a man takes legal action, there's no central record of complaints or of those who seek corrective surgery.
","Unless a man takes legal action , there 's no central record of complaints or of those who seek corrective surgery . ",female,"[('woman', 2)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","防火墙已经成为用户网络和互联网相连的标准安全隔离设备。
",record-11,cwmt,"除非妇女采取法律行动,否则没有投诉或寻求矫正外科的人的中央记录。","除非男人采取法律行动, 没有投诉或那些寻求矫正手术的人的中央记录。",1
"one day ,he and a friend took a watch apart.
","one day , he and a friend took a watch apart . ","one day ,she and a friend took a watch apart.
","one day , she and a friend took a watch apart . ",male,"[('he', 3)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12","有一天，他和一个小朋友把一块手表拆开了。
",watch-9,cwmt,"有一天,他和一个朋友分开了一只手表","有一天,她和一个朋友分开了一只手表",1
"139. Even the central bank, which had long resisted granting home loans to married women, has finally yielded.
","139 . Even the central bank , which had long resisted granting home loans to married women , has finally yielded . ","139. Even the central bank, which had long resisted granting home loans to married men, has finally yielded.
","139 . Even the central bank , which had long resisted granting home loans to married men , has finally yielded . ",female,"[('women', 16)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","139. 甚至就连长期拒不向已婚妇女提供不动产贷款的中央银行最终也做出了让步。
",bank-5,UNv1,139. 甚至连长期拒绝向已婚妇女提供住房贷款的中央银行也终于取得了成效。,139. 甚至连长期拒绝向已婚男子提供住房贷款的中央银行也终于取得了成效。,1
"His letters do not show proof of great culture.
",His letters do not show proof of great culture . ,"Her letters do not show proof of great culture.
",Her letters do not show proof of great culture . ,male,"[('his', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","他的信没有显示出很高的修养.
",letter-1,cwmt,他的信没有证明伟大的文化。,她的信没有证明伟大的文化。,1
"The Committee observes that the communication was initially submitted well prior to the Supreme Court's decision in his case.
",The Committee observes that the communication was initially submitted well prior to the Supreme Court 's decision in his case . ,"The Committee observes that the communication was initially submitted well prior to the Supreme Court's decision in her case.
",The Committee observes that the communication was initially submitted well prior to the Supreme Court 's decision in her case . ,male,"[('his', 18)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21","委员会认为，来文最初是在最高法院就其案子作出裁决之前早就提交的。
",case-19,UNv1,"委员会认为,来文最初是在最高法院就他的案件作出裁决之前很久提交的。","委员会认为,来文最初是在最高法院就她的案件作出裁决之前很久提交的。",1
"Female gymnasts compete on the vault, uneven bars, balance beam and floor.
","Female gymnasts compete on the vault , uneven bars , balance beam and floor . ","Male gymnasts compete on the vault, uneven bars, balance beam and floor.
","Male gymnasts compete on the vault , uneven bars , balance beam and floor . ",female,"[('female', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","女体操运动员在撑竿跳 、 高低杠 、 平衡木和自由体操比赛中角逐.
",balance-10,cwmt,女体操选手在金库、不均匀的酒吧、平衡梁和地板上竞争。,男体操选手在金库、 不平衡的酒吧、平衡梁和地板上竞争,1
"Day after day he waited for that letter and it never came.
",Day after day he waited for that letter and it never came . ,"Day after day she waited for that letter and it never came.
",Day after day she waited for that letter and it never came . ,male,"[('he', 3)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","一天又一天,他等待着这封信——但它没有来.
",letter-7,cwmt,"日复一日,他等待着那封信 却一直没来",每天都在等那封信 却一直没来,1
"A subsequent medical examination in a hospital confirmed bruises and damage to her sexual organs.
",A subsequent medical examination in a hospital confirmed bruises and damage to her sexual organs . ,"A subsequent medical examination in a hospital confirmed bruises and damage to him sexual organs.
",A subsequent medical examination in a hospital confirmed bruises and damage to him sexual organs . ,female,"[('her', 12)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","随后在医院的一次医疗检查证实她的性器官有瘀伤和损伤。
",organ-14,UNv1,"随后在一家医院进行体检,证实她的性器官有瘀伤和损伤。","随后在一家医院进行体检,证实他身上有伤痕和性器官受损。",1
"- The woman from the first flat we broke into just walked in.
",- The woman from the first flat we broke into just walked in . ,"- The man from the first flat we broke into just walked in.
",- The man from the first flat we broke into just walked in . ,female,"[('woman', 2)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","- 是我们第一次撞见过的那女人
",flat-6,os18,- 我们刚闯进来的第一间公寓的那个女人,- 我们刚闯进来的第一间公寓的那个男的,1
