ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
"On Monday, the Wall Street firm announced plans to raise capital through an $8.5 billion share offering.
","On Monday , the Wall Street firm announced plans to raise capital through an $ 8.5 billion share offering . ","On Monday, the Wall Street firm announce plans to raise capital through an $8.5 billion share offering.
","On Monday , the Wall Street firm announce plans to raise capital through an $ 8.5 billion share offering . ",SimplePast,['announced '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20","美林公司周一宣布，计划发股筹资85亿美元。
",capital-11,cwmt,华尔街公司于星期一宣布计划通过85亿美元的股权募集资本。,"华尔街公司于星期一宣布, 计划通过85亿美元的股权募集资本。",1
"Most semi conducting devices, such as computer chips are made from the top down.
","Most semi conducting devices , such as computer chips are made from the top down . ","Most semi conducting devices, such as computer chips were made from the top down.
","Most semi conducting devices , such as computer chips were made from the top down . ",SimplePresent,['made '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","多数指挥设施，例如计算机芯片用自上而下的方法制造。
",chip-8,um,"大多数半导体设备,如电脑芯片,都是从上到下制成的。","大多数半导体装置,如计算机芯片,都是从上到下制成的。",1
"In simple terms, the body becomes allergic to itself.
","In simple terms , the body becomes allergic to itself . ","In simple terms, the body became allergic to itself.
","In simple terms , the body became allergic to itself . ",SimplePresent,['becomes '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","简单来说，身体对自身过敏
",term-2,os18,"简单地说,身体对自身过敏。","简单地说,身体对自己过敏。",1
"The process, which follows a 12-month cycle, was completed in 1999, in 2000 and currently in 2001 through extrabudgetary funding.
","The process , which follows a 12 - month cycle , was completed in 1999 , in 2000 and currently in 2001 through extrabudgetary funding . ","The process, which follows a 12-month cycle, is completed in 1999, in 2000 and currently in 2001 through extrabudgetary funding.
","The process , which follows a 12 - month cycle , is completed in 1999 , in 2000 and currently in 2001 through extrabudgetary funding . ",SimplePast,['completed '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26","这一进程按12个月的周期运作，在1999年、2000年以及今年2001年通过预算外经费完成。
",cycle-9,UNv1,"这一过程按12个月周期进行,于1999年完成,2000年完成,目前2001年通过预算外资金完成。","这一过程按12个月周期进行,于1999年完成,2000年完成,目前2001年通过预算外资金完成。",-2
"I again want to pay tribute to both the international and national staff who worked on the programme.
",I again want to pay tribute to both the international and national staff who worked on the programme . ,"I again wanted to pay tribute to both the international and national staff who worked on the programme.
",I again wanted to pay tribute to both the international and national staff who worked on the programme . ,SimplePresent,['want '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19","我愿再次对执行该方案的国际工作人员和国家工作人员表示敬意。
",staff-12,UNv1,我要再次向参与该方案工作的国际和本国工作人员表示敬意。,我再次向为该方案工作的国际和本国工作人员表示敬意。,1
"A lead plate crosses the chamber and evidently the particle has passed through it.
",A lead plate crosses the chamber and evidently the particle has passed through it . ,"A lead plate crossed the chamber and evidently the particle has passed through it.
",A lead plate crossed the chamber and evidently the particle has passed through it . ,SimplePresent,['crosses '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","一块铝板横放在云室中,显然有粒子穿过铅板.
",plate-2,cwmt,铅板穿过舱室 粒子显然穿过了它,一块铅板穿过了舱内 粒子显然穿过了舱内,1
"He emphasized that Article 6 of the Convention plays a critical role in building broad public support for taking the negotiation process forward, as well as for enhancing climate change action on the ground.
","He emphasized that Article 6 of the Convention plays a critical role in building broad public support for taking the negotiation process forward , as well as for enhancing climate change action on the ground . ","He emphasize that Article 6 of the Convention plays a critical role in building broad public support for taking the negotiation process forward, as well as for enhancing climate change action on the ground.
","He emphasize that Article 6 of the Convention plays a critical role in building broad public support for taking the negotiation process forward , as well as for enhancing climate change action on the ground . ",SimplePast,['emphasized '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36","他强调，《公约》第六条对于为推进谈判进程并改善气候变化实地行动建立广泛的公共支持具有关键作用。
",change-30,UNv1,"他强调,《公约》第六条在建立广泛的公众支持以推进谈判进程以及加强实地气候变化行动方面发挥着关键作用。","他强调,《公约》第六条在建立广泛的公众支持以推进谈判进程以及加强实地气候变化行动方面发挥着关键作用。",1
"Creditors also agreed to a deferral on repayments of arrears on post-cut-off date debts and to a deferral on obligations falling due during the consolidation period on post-cut-off-date debts.
",Creditors also agreed to a deferral on repayments of arrears on post - cut - off date debts and to a deferral on obligations falling due during the consolidation period on post - cut - off - date debts . ,"Creditors also agree to a deferral on repayments of arrears on post-cut-off date debts and to a deferral on obligations falling due during the consolidation period on post-cut-off-date debts.
",Creditors also agree to a deferral on repayments of arrears on post - cut - off date debts and to a deferral on obligations falling due during the consolidation period on post - cut - off - date debts . ,SimplePast,['agreed '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37,38-38,39-39,40-40","债权人还同意对截止日期以后的债务推迟偿还拖欠款，和对截止日期以后的债务推迟在巩固期间到期的偿付。
",date-37,UNv1,"债权人还同意推迟偿还截止日期后债务的拖欠款,推迟偿还在截止日期后债务的合并期间到期的债务。","债权人还同意推迟偿还截止日期后债务的拖欠款,推迟偿还截止日期后债务的合并期间到期的债务。",1
"You can stow your jewellery away in the bank.
",You can stow your jewellery away in the bank . ,"You could stow your jewellery away in the bank.
",You could stow your jewellery away in the bank . ,SimplePresent,['stow '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","你可以把你的珠宝存到银行里。
",bank-8,um,你可以把你的珠宝藏在银行里,你可以把你的珠宝藏在银行里,1
"I don't want to hear another word, too, on the subject.
","I do n't want to hear another word , too , on the subject . ","I wasn't want to hear another word, too, on the subject.
","I was n't want to hear another word , too , on the subject . ",SimplePresent,['want '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","我再也不想听到 关於它的 任何一个字
",subject-13,os18,我不想再听到关于这个话题的一句话了,我不想再听到关于这个话题的一句话了,-4
"In the meantime, I implore you to make no move against the diggers
","In the meantime , I implore you to make no move against the diggers ","In the meantime, I implored you to make no move against the diggers
","In the meantime , I implored you to make no move against the diggers ",SimplePresent,['implore '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","與此同時， 我懇求你們不要做出激怒挖掘者的行為，
",move-10,os18,"同时,我恳求你不要对挖掘者采取行动","同时,我恳求你不要对挖掘者采取行动",1
"“Board members are trying to figure out who has friends in [the] new administration,” the paper reports, “and task forces have been created to monitor his Twitter account.”
","“ Board members are trying to figure out who has friends in [ the ] new administration , ” the paper reports , “ and task forces have been created to monitor his Twitter account . ” ","“Board members are trying to figure out who has friends in [the] new administration,” the paper reported, “and task forces have been created to monitor his Twitter account.”
","“ Board members are trying to figure out who has friends in [ the ] new administration , ” the paper reported , “ and task forces have been created to monitor his Twitter account . ” ",SimplePresent,['reports'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37","“董事们忙于打听谁在新政府里有朋友 ， ” 《华尔街日报》的报道说 ， “ 并派专人时刻紧盯特朗普的Twitter账号 。 ”
",board-1,nc-v15,"」报纸报导, 并成立专案组来监控他的推特账户。",文章报导:「而且已成立工作队来监视他的推特账户。 」,1
"25. The situation in the capital, Juba, remained tense during the reporting period.
","25 . The situation in the capital , Juba , remained tense during the reporting period . ","25. The situation in the capital, Juba, remain tense during the reporting period.
","25 . The situation in the capital , Juba , remain tense during the reporting period . ",SimplePast,['remained '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17","25. 报告所述期间，首都朱巴的局势仍然紧张。
",capital-6,UNv1,"25. 在本报告所述期间,首都朱巴的局势仍然紧张。","25. 在本报告所述期间,首都朱巴的局势仍然紧张。",1
"While the first claim appears unlikely to add to the anticipated final cost, the second claim is likely to be addressed with change orders and has some potential to result in additional project costs.
","While the first claim appears unlikely to add to the anticipated final cost , the second claim is likely to be addressed with change orders and has some potential to result in additional project costs . ","While the first claim appears unlikely to add to the anticipated final cost, the second claim is likely to be addressed with change orders and had some potential to result in additional project costs.
","While the first claim appears unlikely to add to the anticipated final cost , the second claim is likely to be addressed with change orders and had some potential to result in additional project costs . ",SimplePresent,['has '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36","第一项要求看来不会增加预计最后费用，第二项要求有可能通过变更单来解决，因此有可能导致项目费用增加。
",change-23,UNv1,"虽然第一项索赔似乎不可能增加预期的最后费用,但第二项索赔很可能通过变更单处理,并有可能导致项目费用增加。","虽然第一项索赔似乎不可能增加预期的最后费用,但第二项索赔很可能通过变更单处理,并有可能导致项目费用增加。",1
