ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
"A thermal head includes: a plurality of heating resistors arranged in a line at predetermined pitches there between on a protruding level difference part of a glazed substrate;
",A thermal head includes : a plurality of heating resistors arranged in a line at predetermined pitches there between on a protruding level difference part of a glazed substrate ; ,"A thermal head includes: pluralities of heating resistors arranged in a line at predetermined pitches there between on a protruding level difference part of a glazed substrate;
",A thermal head includes : pluralities of heating resistors arranged in a line at predetermined pitches there between on a protruding level difference part of a glazed substrate ; ,singular,['plurality '],MUTATED,"0-0,1-1,2-2,3-3,4-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29","乔听到他们的消息时的确大吃一惊。
",pitch-16,cwmt,"热头包括:在预设的矿床线上安排数个供暖阻力器,在悬浮基质的悬浮水平差异部分之间排成一条线;","热顶包括:加热阻力的多元性,排在预定的定点线上,在悬浮基质的悬浮水平差异部分之间,排在一条线上;",1
"The Government of Moldova requested an extension of its country programme to harmonize cycles of National Development Strategy 2008-2011 with both the UNDAF and an agreement of association with the European Union.
",The Government of Moldova requested an extension of its country programme to harmonize cycles of National Development Strategy 2008 - 2011 with both the UNDAF and an agreement of association with the European Union . ,"The Government of Moldova requested extensions of its country programme to harmonize cycles of National Development Strategy 2008-2011 with both the UNDAF and an agreement of association with the European Union.
",The Government of Moldova requested extensions of its country programme to harmonize cycles of National Development Strategy 2008 - 2011 with both the UNDAF and an agreement of association with the European Union . ,singular,['extension '],MUTATED,"0-0,1-1,2-2,3-3,4-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31,33-32,34-33,35-34","摩尔多瓦政府要求延长国家方案，使2008至2011年国家发展战略周期与联发援框架和欧洲联盟的结盟协定相一致。
",cycle-13,UNv1,"摩尔多瓦政府请求延长其国家方案,使其2008-2011年国家发展战略周期与联发援框架和与欧洲联盟的结盟协定相一致。","摩尔多瓦政府请求延长其国家方案,以协调2008-2011年国家发展战略周期与联发援框架和与欧洲联盟的联系协定。",-2
"Run to the commissary and get me a packet of chips.
",Run to the commissary and get me a packet of chips . ,"Run to the commissary and get me packets of chips.
",Run to the commissary and get me packets of chips . ,singular,['packet '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,8-7,9-8,10-9,11-10,12-11","去商品给我买一袋薯条。
",chip-10,cwmt,跑去小卖部 给我一包薯片,"跑去小卖部,给我拿一包薯片",1
"This is obviously the case with inventory, but sometimes a manufacturer or other business enterprise will sell existing equipment in order to acquire upgraded equipment.
","This is obviously the case with inventory , but sometimes a manufacturer or other business enterprise will sell existing equipment in order to acquire upgraded equipment . ","This is obviously the case with inventory, but sometimes manufacturers or other business enterprise will sell existing equipment in order to acquire upgraded equipment.
","This is obviously the case with inventory , but sometimes manufacturers or other business enterprise will sell existing equipment in order to acquire upgraded equipment . ",singular,['manufacturer '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26","库存品显然就是这种情况，但有时制造商或其他商业企业将出售现有设备以购置升级设备。
",case-4,UNv1,"库存显然属于这种情况,但有时制造商或其他商业企业会出售现有设备,以便购置升级的设备。","库存显然属于这种情况,但有时制造商或其他商业企业会出售现有设备,以获得升级的设备。",1
"It also ensures protection discrimination based on gender, as well as equal rights and obligations in terms of work and choosing a profession.
","It also ensures protection discrimination based on gender , as well as equal rights and obligations in terms of work and choosing a profession . ","It also ensures protection discrimination based on gender, as well as equal rights and obligations in terms of work and choosing professions.
","It also ensures protection discrimination based on gender , as well as equal rights and obligations in terms of work and choosing professions . ",singular,['profession'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,23-22,24-23,25-24","它还确保针对性别歧视的保护措施，以及在工作和选择职业方面男女平等的权利和义务。
",term-17,UNv1,"它还确保保护性性别歧视,以及在工作和选择职业方面的平等权利和义务。","它还确保保护性性别歧视,以及在工作和选择职业方面平等的权利和义务。",1
"Such a change in strategic equilibria could not fail to pose a challenge to the Conference on Disarmament and make its task more difficult.
",Such a change in strategic equilibria could not fail to pose a challenge to the Conference on Disarmament and make its task more difficult . ,"Such a change in strategic equilibria could not fail to pose challenges to the Conference on Disarmament and make its task more difficult.
",Such a change in strategic equilibria could not fail to pose challenges to the Conference on Disarmament and make its task more difficult . ,singular,['challenge '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24","这种战略平衡的改变必然会对裁军谈判会议构成挑战，使它的任务更为艰巨。
",change-2,UNv1,"这种战略平衡的改变必然会给裁军谈判会议带来挑战,使其任务更加困难。","这种战略平衡的改变必然会给裁军谈判会议带来挑战,使其任务更加困难。",1
"However, a cousin of Taylor, Gary Mace of Key Largo, was not upset the high court took the case.
","However , a cousin of Taylor , Gary Mace of Key Largo , was not upset the high court took the case . ","However, cousins of Taylor, Gary Mace of Key Largo, were not upset the high court took the case.
","However , cousins of Taylor , Gary Mace of Key Largo , were not upset the high court took the case . ",singular,['cousin '],MUTATED,"0-0,1-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22","然而，泰勒的一位住在凯拉郭、名叫加里·枚斯的堂兄，他对最高法院接受此案感到非常的不安。
",case-21,cwmt,"然而,泰勒的表弟Key Largo的Gary Mace没有在高等法院受理此案时感到不安。","然而,泰勒的堂兄弟Key Largo的Gary Mace没有在高等法院受理此案时感到不安。",-2
"A total of 8,530 staff (72.6 per cent) of all Secretariat staff serve in 12 departments and offices with more than 450 staff.
","A total of 8,530 staff ( 72.6 per cent ) of all Secretariat staff serve in 12 departments and offices with more than 450 staff . ","Totals of 8,530 staff (72.6 per cent) of all Secretariat staff serve in 12 departments and offices with more than 450 staff.
","Totals of 8,530 staff ( 72.6 per cent ) of all Secretariat staff serve in 12 departments and offices with more than 450 staff . ",singular,['total '],MUTATED,"1-0,2-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25","在秘书处所有工作人员中，共有8 530人(72.6％)服务于12个人数都在450人以上的部厅。
",staff-13,UNv1,"在秘书处所有工作人员中,共有8 530名工作人员(72.6%)在工作人员超过450人的12个部厅任职。","在秘书处所有工作人员中,共有8 530名工作人员(72.6%)在工作人员超过450人的12个部厅任职。",-4
"91. In terms of a conclusion, a paradox emerges from the preceding review of the mandate's impact.
","91 . In terms of a conclusion , a paradox emerges from the preceding review of the mandate 's impact . ","91. In terms of a conclusion, paradoxes emerge from the preceding review of the mandate's impact.
","91 . In terms of a conclusion , paradoxes emerge from the preceding review of the mandate 's impact . ",singular,['paradox '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20","91. 作为结论，前文中审议任务产生的影响时出现了一个悖论。
",term-3,UNv1,"91. 就结论而言,前一次对任务影响的审查出现了一种矛盾现象。","91. 在结论方面,前一次对任务影响的审查中出现了矛盾现象。",1
"Being a good rider isn't enough for being a good ruler, though in human history, quite a number of military dictators seem to have thought so.
","Being a good rider is n't enough for being a good ruler , though in human history , quite a number of military dictators seem to have thought so . ","Being a good rider isn't enough for being a good ruler, though in human history, quite numbers of military dictators seem to have thought so.
","Being a good rider is n't enough for being a good ruler , though in human history , quite numbers of military dictators seem to have thought so . ",singular,['number '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29","做一个好的骑手 对于好的统治者而言 是不够的. 在人类历史上 许多军事独裁者
",ruler-11,os18,"身为一名优秀的骑手并不足以成为一名优秀的统治者, 虽然在人类历史上,","身为一名优秀的骑手并不足以成为一名优秀的统治者, 虽然在人类历史上, 相当数量的军事独裁者似乎都这么认为。",-4
"Some commentators have taken all this as a harbinger of full capital-account convertibility
",Some commentators have taken all this as a harbinger of full capital - account convertibility ,"A commentator has taken all this as a harbinger of full capital-account convertibility
",A commentator has taken all this as a harbinger of full capital - account convertibility ,plural,['commentators '],MUTATED,"1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","一些评论员将上述情况视为资本账户可完全兑换的先兆
",capital-11,cwmt,"有些评论者认为,所有这些都是资本账户完全可兑换的预兆。","一位评论家认为,所有这些都是资本账户完全可兑换的预兆。",1
"Just as in the present case, the author had not been in a position to challenge her detention in good time, insofar as she had had to await release before learning that a remedy existed and being able to have recourse to it.
","Just as in the present case , the author had not been in a position to challenge her detention in good time , insofar as she had had to await release before learning that a remedy existed and being able to have recourse to it . ","Just as in the present case, the author had not been in a position to challenge her detention in good time, insofar as she had had to await release before learning that remedies existed and being able to have recourse to it.
","Just as in the present case , the author had not been in a position to challenge her detention in good time , insofar as she had had to await release before learning that remedies existed and being able to have recourse to it . ",singular,['remedy '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,35-34,36-35,37-36,38-37,39-38,40-39,41-40,42-41,43-42,44-43,45-44,46-45","正如本案一样，提交人不能够及时质疑对她的拘留，必须等到获释，才能了解和诉诸现有的补救办法。
",case-5,UNv1,"正如在本案中一样,提交人未能及时对拘留提出质疑,因为她不得不等待获释,然后才知道存在补救办法,并能够诉诸补救办法。","正如在本案中一样,提交人未能及时对拘留提出质疑,因为她不得不等待获释,然后才知道存在补救办法,并能够诉诸补救办法。",1
